epoch,train_loss,val_loss,acc,f1,prec,rec
20,0.8584688544273377,0.7774839103221893,0.9913822246455835,0.07588298708180306,0.04085708382933092,0.5316860837280758
21,0.8179258286952973,0.6633315265178681,0.9986003101145038,0.25039923347173426,0.1945271515667092,0.3512994494943029
22,0.7093257824579875,1.4366196990013123,0.0029955016357688115,0.0013331556020099568,0.0006670224233451528,1.0
23,0.8671431654029422,0.6420547425746918,0.9986389892311887,0.25381848755196407,0.19980879541108987,0.34784278581487643
24,0.8769387324651082,1.065728986263275,0.07075245365321702,0.0014302248571285748,0.0007156241803098082,1.0
25,2.179068835576375,1.297226643562317,0.9988933853598692,0.27754602591912786,0.24537765538945713,0.31942132889514785
26,1.311859471930398,0.935597026348114,0.9988253987186477,0.2657506523938862,0.2275214298741565,0.31942132889514785
27,0.6242866065767076,0.6680181086063385,0.9985091500817884,0.24576526873841645,0.1852501624431449,0.3649980796312892
28,1.1958721531762018,0.6850552022457123,0.9493403251090513,0.025075543065695826,0.012700421520463174,0.9790039687620024
29,0.6052885293960572,0.6879592955112457,0.8122706515812432,0.007039746493420347,0.0035323065179217864,1.0
30,0.7134268648094602,0.6006430566310883,0.9975901376772083,0.2131412039612774,0.13615524043074956,0.49046216873639736
31,0.6660790416929457,0.6602600991725922,0.9988295733369684,0.27235169491525424,0.2322703044538802,0.3291511970298297
32,0.8126065075397492,3.192445182800293,0.0017240321701199564,0.0013314598687836157,0.000666173425982981,1.0
33,0.5109928150971731,0.49092148542404174,0.9541982176935659,0.027798725077987252,0.014098509806223448,0.9839969274100627
34,0.9583291345172458,0.440081849694252,0.9864460366684842,0.07379764448351547,0.0386567127765986,0.8114197926001793
35,1.5159971167643864,0.5041425377130508,0.9977351417666304,0.21728889412318927,0.14109280006117844,0.47241070285494813
36,1.0416449460718367,0.4082271486520767,0.9952727133315158,0.15153600318057403,0.08604521932414129,0.6343617974651133
37,1.3593197140428754,0.9422799646854401,0.45592957674482004,0.002438729879736501,0.0012208545606565778,0.9993598770964025
38,0.719136369228363,0.3718306332826614,0.9932563726826609,0.12933386131643787,0.07074523772277108,0.7526565100499296
39,1.2233800444338057,0.34288362264633176,0.937861487868048,0.020922406143825765,0.010572054937243261,0.9976955575470491
40,0.5863585233688354,0.6643476724624634,0.9989400729280262,0.2943678747660371,0.26425661914460286,0.3322237869670977
41,1.1576936539676455,0.5529319494962692,0.9988802651308615,0.29463854451779103,0.25364997227869157,0.3514274740750224
42,0.3522275149822235,0.2326500117778778,0.9716239265267176,0.04407835258663988,0.022544581256202036,0.9831007553450263
43,0.4248869081338247,0.5154193729162216,0.9986233983097056,0.2801390002673082,0.2148274683976768,0.40250928178210216
44,0.43116198148992324,0.5137883752584458,0.9988710639312978,0.29392017903767254,0.2517342095655349,0.35309179362437587
45,1.2996277931663724,0.27293196618556975,0.9439337684023992,0.02317079144358038,0.011721295965351219,0.999231852515683
46,0.36250844134224786,0.9755645096302032,0.9989768777262813,0.298498744085519,0.2744950580146111,0.32710280373831774
47,0.3607672287358178,0.16591491550207138,0.9580636586695747,0.030676827947460662,0.015578031156062312,0.9971834592241711
48,0.36451865666442446,0.8482699155807495,0.5954600599781897,0.0032762824689500447,0.0016408315593051065,0.9991038279349636
49,0.6661075320508745,0.20869278758764268,0.9877021708015267,0.0918316629231863,0.0482889130032025,0.9343233900908975
50,0.2806304004457262,0.3002007856965065,0.9938149195747001,0.1443556561299295,0.07949633283572402,0.7840225323262067
51,0.35786637398931714,0.16721614748239516,0.9466936170937841,0.024344262678523812,0.012322215031018643,0.9993598770964025
52,0.38479847924576865,0.12248301580548286,0.9781972464558343,0.05641343303393655,0.029043169919628246,0.9793880425041608
53,0.33223093218273586,0.11628648042678832,0.9714527671755725,0.04426202387947312,0.022635311552789958,0.9933427218025861
54,0.4295967583854993,0.17483195513486863,0.9890286770719738,0.1005245548966606,0.05316272403552062,0.9212648828575086
55,0.2879053748316235,0.2643251121044159,0.9865888256543075,0.08596031796723938,0.04502214004184711,0.9476379464857253
56,0.2987699147727754,0.5172994822263718,0.9985773071155943,0.29435875765899,0.21969219124511163,0.44590961464601203
57,0.3590320567289988,0.3673035502433777,0.9968174925027263,0.2079260405843812,0.12459974587039391,0.6277045192676994
58,0.38273653553591835,0.3551533430814743,0.8577482619956379,0.009249490589705462,0.004646280025109227,0.9978235821277686
59,0.4341879278421402,0.592419546842575,0.9986475940567067,0.3079002441576561,0.23345454545454544,0.4520547945205479
60,0.6850597585241,0.21709423810243605,0.9197018981733915,0.01629648029841742,0.00821521398280561,0.999487901677122
61,0.5006949757536252,0.15209398716688155,0.9543624761450382,0.028322712769527417,0.01436488689514571,0.999487901677122
62,0.6991635322570801,0.48965520560741427,0.9547815567066521,0.028591927200582744,0.01450330228179595,1.0
63,0.5258077217472924,1.549753439426422,0.23158558819520175,0.0017288397813781378,0.0008651678547492841,0.9998719754192805
